,battery,weight,monitor_size,ram_capacity,SSD_capacity,cpu_core_num,cpu_thread_num,avg_bench,gamming,desktop,workstation,gpu_score,unknown_gpu,website_thinkpro,laptop_brand_Asus,laptop_brand_Dell,laptop_brand_Lenovo,laptop_brand_Other,laptop_brand_Razer,price
0,0.6122448979591836,0.3065371024734982,0.37735849056603765,0.2,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.6141078838174273,0.6145833333333333,0.648936170212766,0.5263157894736842,0.7834929799238947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23490000.0
1,0.4897959183673469,0.1166077738515901,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.7142857142857142,0.6363636363636364,0.8008298755186721,0.8020833333333333,0.8191489361702128,0.719298245614035,0.9015877181472249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19490000.0
2,0.7959183673469387,0.7791519434628974,0.7547169811320753,0.4666666666666667,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.6286307053941909,0.625,0.648936170212766,0.5614035087719298,0.7834929799238947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,79990000.0
3,0.8510204081632653,0.3851590106007068,0.9433962264150941,0.2,0.19992190550566186,0.7142857142857142,0.8181818181818182,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9015877181472249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45990000.0
4,0.5561224489795917,0.1166077738515901,0.37735849056603765,0.2,0.09996095275283093,0.5428571428571427,0.5636363636363636,0.5904564315352697,0.5875,0.6319148936170214,0.5105263157894737,0.7306127804750034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22990000.0
5,0.7551020408163265,0.1166077738515901,0.37735849056603765,0.4666666666666667,0.19992190550566186,0.5428571428571427,0.6727272727272727,0.7589211618257261,0.7583333333333333,0.774468085106383,0.6929824561403508,0.4128067182784412,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53690000.0
6,0.7959183673469387,0.558303886925795,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.5142857142857142,0.5272727272727272,0.6385892116182572,0.6354166666666666,0.6872340425531914,0.5543859649122806,0.3734418055373311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25990000.0
7,0.6122448979591836,0.4611307420494699,0.37735849056603765,0.2,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.6286307053941909,0.625,0.648936170212766,0.5614035087719298,0.7244456108122295,0.0,1.0,0.0,0.0,0.0,0.0,1.0,59990000.0
8,0.4693877551020408,0.558303886925795,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.3428571428571428,0.49090909090909096,0.583609958506224,0.5812499999999999,0.6063829787234043,0.49473684210526314,0.34194987534444304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17990000.0
9,0.510204081632653,0.4213780918727915,0.6792452830188678,0.2,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.44917012448132776,0.44791666666666663,0.5212765957446809,0.3421052631578947,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34990000.0
10,0.7612244897959182,0.4019434628975266,0.7735849056603774,0.2,0.09996095275283093,0.8571428571428572,0.8181818181818182,0.8350622406639003,0.8333333333333333,0.851063829787234,0.8070175438596491,0.3734418055373311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30990000.0
11,0.5510204081632653,0.1166077738515901,0.26415094339622636,0.2,0.19992190550566186,0.8571428571428572,0.8181818181818182,0.854771784232365,0.8541666666666665,0.8829787234042553,0.8245614035087719,0.3701613961422386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55490000.0
12,0.5510204081632653,0.6466431095406361,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.42857142857142855,0.6363636363636364,0.6275933609958505,0.625,0.648936170212766,0.5701754385964912,0.7834929799238947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42990000.0
13,0.7083673469387755,0.4784452296819788,0.7547169811320753,0.33333333333333337,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.758298755186722,0.7604166666666666,0.7659574468085106,0.6929824561403508,0.5709224511219001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46990000.0
